rollout,1,5,10,15,20,25
1,971.545811265707,1087.0018807202578,1068.0928042158484,1092.1330230906606,1083.614917293191,1090.035591699183
5,962.4030637256801,1083.9322009682655,978.9035426154733,1077.8870850205421,1003.5500327572227,957.912405282259
10,940.229932487011,952.9873844012618,964.1242775917053,951.8650651350617,961.1180084496737,921.5150967240334
15,920.6438143774867,925.3983524031937,939.3250521197915,942.3137072399259,985.554629817605,971.8729092255235
20,940.4483068212867,948.2407762929797,937.6941463053226,921.2558820545673,926.298271432519,907.314198307693
25,927.2655235081911,927.2814356088638,979.3363666161895,974.1459172591567,985.4232369959354,880.6403729654849
