================================
GNN training sweep
Job ID: 242704
Task ID: 33
Buffer size: 25
Rollout length: 15
================================
Running GNN sweep: dataset=Net1, buffer=25, rollout=15
Epoch 1/600, Total: 3447.590052, Node: 1424.198863, Link: 2022.602108, Spread: 78.910451
Epoch 2/600, Total: 2040.972260, Node: 1263.663257, Link: 776.304200, Spread: 100.479171
Epoch 3/600, Total: 1956.915748, Node: 1219.147517, Link: 736.765479, Spread: 100.275730
Epoch 4/600, Total: 1921.819520, Node: 1184.430962, Link: 736.427584, Spread: 96.096503
Epoch 5/600, Total: 1911.661838, Node: 1174.624416, Link: 736.110040, Spread: 92.739538
Epoch 6/600, Total: 1888.392173, Node: 1147.358574, Link: 740.152061, Spread: 88.154371
Epoch 7/600, Total: 1863.311763, Node: 1127.336721, Link: 735.131654, Spread: 84.338097
Epoch 8/600, Total: 1849.279529, Node: 1110.287740, Link: 738.189006, Spread: 80.276476
Epoch 9/600, Total: 1843.012431, Node: 1106.064038, Link: 736.179139, Spread: 76.925844
Epoch 10/600, Total: 1835.387587, Node: 1097.912429, Link: 736.744273, Spread: 73.089121
Epoch 11/600, Total: 1826.506767, Node: 1090.974575, Link: 734.843085, Spread: 68.908833
Epoch 12/600, Total: 1807.055092, Node: 1072.475836, Link: 733.923242, Spread: 65.602597
Epoch 13/600, Total: 1835.016932, Node: 1066.596958, Link: 767.804144, Spread: 61.580810
Epoch 14/600, Total: 1795.488458, Node: 1061.100854, Link: 733.797092, Spread: 59.051705
Epoch 15/600, Total: 1779.346562, Node: 1054.144261, Link: 724.633729, Spread: 56.858738
Epoch 16/600, Total: 1776.654782, Node: 1045.133548, Link: 730.972156, Spread: 54.907573
Epoch 17/600, Total: 1792.346180, Node: 1055.503418, Link: 736.317933, Spread: 52.483093
Epoch 18/600, Total: 1782.499284, Node: 1054.390355, Link: 727.605053, Spread: 50.384483
Epoch 19/600, Total: 1776.790195, Node: 1037.916856, Link: 738.395074, Spread: 47.825840
Epoch 20/600, Total: 1763.913490, Node: 1032.805515, Link: 730.651749, Spread: 45.623277
Epoch 21/600, Total: 1771.803108, Node: 1035.828784, Link: 735.541729, Spread: 43.258136
Epoch 22/600, Total: 1762.492096, Node: 1032.600410, Link: 729.477686, Spread: 41.399064
Epoch 23/600, Total: 1747.677556, Node: 1022.486841, Link: 724.795623, Spread: 39.509449
Epoch 24/600, Total: 1758.973709, Node: 1030.811967, Link: 727.787686, Spread: 37.405462
Epoch 25/600, Total: 1756.186167, Node: 1022.870264, Link: 732.964590, Spread: 35.130170
Epoch 26/600, Total: 1773.887139, Node: 1027.643805, Link: 745.911565, Spread: 33.176393
Epoch 27/600, Total: 1743.799691, Node: 1009.361374, Link: 734.128227, Spread: 31.010555
Epoch 28/600, Total: 1742.793131, Node: 1018.170068, Link: 724.331374, Spread: 29.168930
Epoch 29/600, Total: 1759.788594, Node: 1027.639594, Link: 731.879133, Spread: 26.983054
Epoch 30/600, Total: 1749.527910, Node: 1023.919824, Link: 725.353935, Spread: 25.414788
Epoch 31/600, Total: 1743.849976, Node: 1010.761224, Link: 732.848344, Spread: 24.041281
Epoch 32/600, Total: 1741.780148, Node: 1013.696760, Link: 727.853550, Spread: 22.982480
Epoch 33/600, Total: 1756.403812, Node: 1008.058033, Link: 748.129510, Spread: 21.627486
Epoch 34/600, Total: 1780.440921, Node: 1019.486458, Link: 760.754336, Spread: 20.013184
Epoch 35/600, Total: 1742.018366, Node: 1019.632501, Link: 722.196771, Spread: 18.908387
Epoch 36/600, Total: 1739.832680, Node: 1009.074968, Link: 730.577902, Spread: 17.978656
Epoch 37/600, Total: 1733.834626, Node: 1002.881054, Link: 730.783990, Spread: 16.957532
Epoch 38/600, Total: 1710.984262, Node: 994.178879, Link: 716.645142, Spread: 16.025230
Epoch 39/600, Total: 1728.912754, Node: 1000.552686, Link: 728.211101, Spread: 14.897511
Epoch 40/600, Total: 1720.857688, Node: 997.167900, Link: 723.547654, Spread: 14.214946
Epoch 41/600, Total: 1729.495702, Node: 996.890661, Link: 732.469907, Spread: 13.515280
Epoch 42/600, Total: 1716.059772, Node: 992.274694, Link: 723.658565, Spread: 12.650165
Epoch 43/600, Total: 1713.527896, Node: 1001.082530, Link: 712.329655, Spread: 11.572187
Epoch 44/600, Total: 1719.012745, Node: 1002.922554, Link: 715.979081, Spread: 11.110953
Epoch 45/600, Total: 1707.179037, Node: 983.422123, Link: 723.649464, Spread: 10.745455
Epoch 46/600, Total: 1684.686463, Node: 979.451172, Link: 705.136188, Spread: 9.908874
Epoch 47/600, Total: 1693.605218, Node: 971.105397, Link: 722.406912, Spread: 9.292597
Epoch 48/600, Total: 1665.484482, Node: 959.437220, Link: 705.960277, Spread: 8.698316
Epoch 49/600, Total: 1713.060092, Node: 978.595985, Link: 734.380657, Spread: 8.343161
Epoch 50/600, Total: 1686.308121, Node: 978.072405, Link: 708.157001, Spread: 7.872631
Epoch 51/600, Total: 1728.511726, Node: 991.433887, Link: 737.005274, Spread: 7.254965
Epoch 52/600, Total: 1673.502082, Node: 971.044958, Link: 702.386369, Spread: 7.076595
Epoch 53/600, Total: 1684.571109, Node: 975.841524, Link: 708.663704, Spread: 6.586161
Epoch 54/600, Total: 1695.349513, Node: 983.847987, Link: 711.436238, Spread: 6.528246
Epoch 55/600, Total: 1661.915101, Node: 963.901310, Link: 697.952003, Spread: 6.179090
Epoch 56/600, Total: 1672.151650, Node: 961.712365, Link: 710.381341, Spread: 5.793148
Epoch 57/600, Total: 1661.886434, Node: 961.782116, Link: 700.049695, Spread: 5.464263
Epoch 58/600, Total: 1662.000875, Node: 962.912179, Link: 699.036625, Spread: 5.204378
Epoch 59/600, Total: 1675.638519, Node: 973.554862, Link: 702.033204, Spread: 5.045540
Epoch 60/600, Total: 1661.113426, Node: 960.800434, Link: 700.265857, Spread: 4.714076
Epoch 61/600, Total: 1664.118631, Node: 961.763495, Link: 702.313432, Spread: 4.170422
