================================
GNN training sweep
Job ID: 242683
Task ID: 18
Buffer size: 15
Rollout length: 1
================================
Running GNN sweep: dataset=Net1, buffer=15, rollout=1
Epoch 1/600, Total: 2110.987787, Node: 1290.107414, Link: 819.757567, Spread: 112.280712
Epoch 2/600, Total: 1988.083410, Node: 1235.434022, Link: 752.246201, Spread: 40.318801
Epoch 3/600, Total: 1958.318630, Node: 1215.172513, Link: 742.989838, Spread: 15.627879
Epoch 4/600, Total: 1940.650899, Node: 1198.132259, Link: 742.443892, Spread: 7.475008
Epoch 5/600, Total: 1917.406610, Node: 1176.781186, Link: 740.573817, Spread: 5.161011
Epoch 6/600, Total: 1893.144594, Node: 1156.686499, Link: 736.411068, Spread: 4.702166
Epoch 7/600, Total: 1872.231082, Node: 1139.759583, Link: 732.423756, Spread: 4.774351
Epoch 8/600, Total: 1857.000026, Node: 1127.456026, Link: 729.495484, Spread: 4.851863
Epoch 9/600, Total: 1845.546980, Node: 1118.353234, Link: 727.145954, Spread: 4.779095
Epoch 10/600, Total: 1837.970360, Node: 1112.384538, Link: 725.539977, Spread: 4.584529
Epoch 11/600, Total: 1832.832378, Node: 1108.705331, Link: 724.083414, Spread: 4.363547
Epoch 12/600, Total: 1828.609064, Node: 1105.771868, Link: 722.795399, Spread: 4.179379
Epoch 13/600, Total: 1824.968069, Node: 1103.207204, Link: 721.720362, Spread: 4.050627
Epoch 14/600, Total: 1822.021474, Node: 1101.165240, Link: 720.816648, Spread: 3.958469
Epoch 15/600, Total: 1819.827630, Node: 1099.764724, Link: 720.024422, Spread: 3.848634
Epoch 16/600, Total: 1819.060905, Node: 1099.504157, Link: 719.520648, Spread: 3.609706
Epoch 17/600, Total: 1817.338952, Node: 1098.035838, Link: 719.269521, Spread: 3.359210
Epoch 18/600, Total: 1816.219723, Node: 1097.159897, Link: 719.029469, Spread: 3.035375
Epoch 19/600, Total: 1815.564928, Node: 1096.720939, Link: 718.817296, Spread: 2.669296
Epoch 20/600, Total: 1815.269127, Node: 1096.547141, Link: 718.699034, Spread: 2.295529
Epoch 21/600, Total: 1814.553278, Node: 1095.865204, Link: 718.668648, Spread: 1.943433
Epoch 22/600, Total: 1814.101917, Node: 1095.471590, Link: 718.614099, Spread: 1.622946
Epoch 23/600, Total: 1813.770046, Node: 1095.183795, Link: 718.572830, Spread: 1.342235
Epoch 24/600, Total: 1813.504101, Node: 1094.961274, Link: 718.531819, Spread: 1.100823
Epoch 25/600, Total: 1813.293568, Node: 1094.781676, Link: 718.502899, Spread: 0.898859
Epoch 26/600, Total: 1813.881985, Node: 1094.501075, Link: 719.373978, Spread: 0.693387
Epoch 27/600, Total: 1813.462680, Node: 1094.622016, Link: 718.835135, Spread: 0.553452
Epoch 28/600, Total: 1813.252257, Node: 1094.587258, Link: 718.660503, Spread: 0.450198
Epoch 29/600, Total: 1813.064072, Node: 1094.474120, Link: 718.586272, Spread: 0.368724
Epoch 30/600, Total: 1812.914362, Node: 1094.365048, Link: 718.546264, Spread: 0.304056
Epoch 31/600, Total: 1815.847731, Node: 1097.422412, Link: 718.422768, Spread: 0.254567
Epoch 32/600, Total: 1813.175785, Node: 1094.651656, Link: 718.522004, Spread: 0.212632
Epoch 33/600, Total: 1812.682943, Node: 1094.172235, Link: 718.508902, Spread: 0.180348
Epoch 34/600, Total: 1812.504879, Node: 1094.020823, Link: 718.482502, Spread: 0.155479
Epoch 35/600, Total: 1812.410486, Node: 1093.944461, Link: 718.464656, Spread: 0.136258
Epoch 36/600, Total: 1812.644192, Node: 1094.716879, Link: 717.926109, Spread: 0.120288
Epoch 37/600, Total: 1811.583967, Node: 1094.006031, Link: 717.576872, Spread: 0.106266
