================================
GNN training sweep
Job ID: 242676
Task ID: 12
Buffer size: 10
Rollout length: 1
================================
Running GNN sweep: dataset=Net1, buffer=10, rollout=1
Epoch 1/600, Total: 2163.115682, Node: 1344.368619, Link: 817.445558, Spread: 130.150361
Epoch 2/600, Total: 1946.536194, Node: 1185.467403, Link: 760.509789, Spread: 55.900427
Epoch 3/600, Total: 1949.991641, Node: 1208.940006, Link: 740.800018, Spread: 25.161896
Epoch 4/600, Total: 1933.241551, Node: 1199.844685, Link: 733.253521, Spread: 14.334634
Epoch 5/600, Total: 1903.372658, Node: 1174.664290, Link: 728.611578, Spread: 9.679295
Epoch 6/600, Total: 1880.827340, Node: 1155.924229, Link: 724.826155, Spread: 7.695642
Epoch 7/600, Total: 1860.869103, Node: 1139.610313, Link: 721.190953, Spread: 6.783953
Epoch 8/600, Total: 1845.111633, Node: 1126.661101, Link: 718.388062, Spread: 6.246762
Epoch 9/600, Total: 1833.722717, Node: 1117.804563, Link: 715.860007, Spread: 5.814436
Epoch 10/600, Total: 1825.562258, Node: 1111.780249, Link: 713.727962, Spread: 5.404960
Epoch 11/600, Total: 1819.386203, Node: 1107.327672, Link: 712.008515, Spread: 5.001578
Epoch 12/600, Total: 1816.100857, Node: 1105.438075, Link: 710.616485, Spread: 4.629559
Epoch 13/600, Total: 1813.200717, Node: 1103.491517, Link: 709.666833, Spread: 4.236645
Epoch 14/600, Total: 1808.715415, Node: 1100.376645, Link: 708.300230, Spread: 3.854264
Epoch 15/600, Total: 1813.167197, Node: 1103.029020, Link: 710.101001, Spread: 3.717743
Epoch 16/600, Total: 1806.219854, Node: 1099.405960, Link: 706.775509, Spread: 3.838608
Epoch 17/600, Total: 1800.678635, Node: 1095.950156, Link: 704.689826, Spread: 3.864900
Epoch 18/600, Total: 1796.366693, Node: 1093.314893, Link: 703.013934, Spread: 3.786642
Epoch 19/600, Total: 1793.017135, Node: 1091.256113, Link: 701.724900, Spread: 3.612173
Epoch 20/600, Total: 1787.284550, Node: 1083.991142, Link: 703.260283, Spread: 3.312178
Epoch 21/600, Total: 1789.169273, Node: 1088.978290, Link: 700.160464, Spread: 3.052129
Epoch 22/600, Total: 1787.272924, Node: 1087.958256, Link: 699.287459, Spread: 2.720651
Epoch 23/600, Total: 1786.905070, Node: 1088.364993, Link: 698.516468, Spread: 2.361085
Epoch 24/600, Total: 1784.289801, Node: 1085.901506, Link: 698.367514, Spread: 2.077733
Epoch 25/600, Total: 1782.783418, Node: 1084.736110, Link: 698.029268, Spread: 1.804089
Epoch 26/600, Total: 1784.618046, Node: 1085.174512, Link: 699.427921, Spread: 1.561021
Epoch 27/600, Total: 1806.255078, Node: 1092.431650, Link: 713.810370, Spread: 1.306038
Epoch 28/600, Total: 1804.020149, Node: 1092.089213, Link: 711.920615, Spread: 1.032082
Epoch 29/600, Total: 1801.424354, Node: 1091.592406, Link: 709.823969, Spread: 0.798089
Epoch 30/600, Total: 1798.836420, Node: 1091.029001, Link: 707.801255, Spread: 0.616483
Epoch 31/600, Total: 1796.422396, Node: 1090.431332, Link: 705.986243, Spread: 0.481876
Epoch 32/600, Total: 1794.273831, Node: 1089.818515, Link: 704.451465, Spread: 0.384879
Epoch 33/600, Total: 1792.407618, Node: 1089.193922, Link: 703.210535, Spread: 0.316358
Epoch 34/600, Total: 1790.798672, Node: 1088.559804, Link: 702.236183, Spread: 0.268410
Epoch 35/600, Total: 1789.403246, Node: 1087.922772, Link: 701.478126, Spread: 0.234834
Epoch 36/600, Total: 1788.169392, Node: 1087.289914, Link: 700.877365, Spread: 0.211286
Epoch 37/600, Total: 1787.050832, Node: 1086.667152, Link: 700.381734, Spread: 0.195077
Epoch 38/600, Total: 1786.020292, Node: 1086.063131, Link: 699.955316, Spread: 0.184905
Epoch 39/600, Total: 1785.055578, Node: 1085.482235, Link: 699.571540, Spread: 0.180605
Epoch 40/600, Total: 1784.136894, Node: 1084.926949, Link: 699.208115, Spread: 0.182958
Epoch 41/600, Total: 1783.261967, Node: 1084.405146, Link: 698.854884, Spread: 0.193521
Epoch 42/600, Total: 1782.423597, Node: 1083.921141, Link: 698.500309, Spread: 0.214355
Epoch 43/600, Total: 1781.648473, Node: 1083.507025, Link: 698.138959, Spread: 0.249041
Epoch 44/600, Total: 1780.854568, Node: 1083.066749, Link: 697.784847, Spread: 0.297272
Epoch 45/600, Total: 1780.140522, Node: 1082.694027, Link: 697.442885, Spread: 0.360741
Epoch 46/600, Total: 1779.474865, Node: 1082.335599, Link: 697.134887, Spread: 0.438137
Epoch 47/600, Total: 1778.867741, Node: 1081.981741, Link: 696.880771, Spread: 0.523385
Epoch 48/600, Total: 1778.331865, Node: 1081.631285, Link: 696.694547, Spread: 0.603241
Epoch 49/600, Total: 1777.869301, Node: 1081.290091, Link: 696.572614, Spread: 0.659609
Epoch 50/600, Total: 1777.464242, Node: 1080.963453, Link: 696.493998, Spread: 0.679003
Epoch 51/600, Total: 1777.103625, Node: 1080.669405, Link: 696.427611, Spread: 0.660963
Epoch 52/600, Total: 1776.746309, Node: 1080.369831, Link: 696.370328, Spread: 0.615801
Epoch 53/600, Total: 1776.408497, Node: 1080.097955, Link: 696.304973, Spread: 0.556436
Epoch 54/600, Total: 1776.083721, Node: 1079.842936, Link: 696.235860, Spread: 0.493062
Epoch 55/600, Total: 1775.770308, Node: 1079.601061, Link: 696.164924, Spread: 0.432055
Epoch 56/600, Total: 1775.469517, Node: 1079.371265, Link: 696.094485, Spread: 0.376687
Epoch 57/600, Total: 1775.182896, Node: 1079.153053, Link: 696.026563, Spread: 0.328250
Epoch 58/600, Total: 1774.910076, Node: 1078.945051, Link: 695.962153, Spread: 0.286892
Epoch 59/600, Total: 1774.650805, Node: 1078.746494, Link: 695.901789, Spread: 0.252175
Epoch 60/600, Total: 1774.404809, Node: 1078.556859, Link: 695.845711, Spread: 0.223398
Epoch 61/600, Total: 1774.171658, Node: 1078.375735, Link: 695.793918, Spread: 0.199784
Epoch 62/600, Total: 1773.950887, Node: 1078.202789, Link: 695.746294, Spread: 0.180564
Epoch 63/600, Total: 1773.742423, Node: 1078.038110, Link: 695.702662, Spread: 0.165043
Epoch 64/600, Total: 1773.545614, Node: 1077.881257, Link: 695.662833, Spread: 0.152602
Epoch 65/600, Total: 1773.354162, Node: 1077.727702, Link: 695.625032, Spread: 0.142711
Epoch 66/600, Total: 1773.223536, Node: 1077.617107, Link: 695.605081, Spread: 0.134953
Epoch 67/600, Total: 1773.036376, Node: 1077.453277, Link: 695.581809, Spread: 0.128931
Epoch 68/600, Total: 1772.876949, Node: 1077.323217, Link: 695.552484, Spread: 0.124375
Epoch 69/600, Total: 1772.728759, Node: 1077.200452, Link: 695.527096, Spread: 0.121006
Epoch 70/600, Total: 1772.733260, Node: 1077.213732, Link: 695.518339, Spread: 0.118350
Epoch 71/600, Total: 1772.511096, Node: 1077.034158, Link: 695.475767, Spread: 0.116341
Epoch 72/600, Total: 1772.345205, Node: 1076.886142, Link: 695.457902, Spread: 0.115458
Epoch 73/600, Total: 1772.218501, Node: 1076.774055, Link: 695.443287, Spread: 0.115173
Epoch 74/600, Total: 1772.222835, Node: 1076.782018, Link: 695.439667, Spread: 0.115055
Epoch 75/600, Total: 1772.034503, Node: 1076.624850, Link: 695.408499, Spread: 0.115392
Epoch 76/600, Total: 1771.884606, Node: 1076.520163, Link: 695.363272, Spread: 0.116541
Epoch 77/600, Total: 1763.489347, Node: 1064.499227, Link: 698.989225, Spread: 0.089588
Epoch 78/600, Total: 1751.395696, Node: 1070.301074, Link: 681.093069, Spread: 0.155555
Epoch 79/600, Total: 1747.835930, Node: 1068.960037, Link: 678.873837, Spread: 0.205947
Epoch 80/600, Total: 1746.186484, Node: 1068.387298, Link: 677.796891, Spread: 0.229756
Epoch 81/600, Total: 1748.639483, Node: 1069.370602, Link: 679.266551, Spread: 0.232768
Epoch 82/600, Total: 1773.720568, Node: 1077.862513, Link: 695.856633, Spread: 0.142472
Epoch 83/600, Total: 1772.956592, Node: 1077.334220, Link: 695.621118, Spread: 0.125567
Epoch 84/600, Total: 1772.714550, Node: 1077.193840, Link: 695.519530, Spread: 0.118041
Epoch 85/600, Total: 1772.596760, Node: 1077.135222, Link: 695.460395, Spread: 0.114270
Epoch 86/600, Total: 1772.495613, Node: 1077.082759, Link: 695.411731, Spread: 0.112157
Epoch 87/600, Total: 1772.393949, Node: 1077.024262, Link: 695.368578, Spread: 0.110885
Epoch 88/600, Total: 1772.296355, Node: 1076.963324, Link: 695.331931, Spread: 0.110110
Epoch 89/600, Total: 1772.208982, Node: 1076.905226, Link: 695.302658, Spread: 0.109666
Epoch 90/600, Total: 1772.121648, Node: 1076.846110, Link: 695.274442, Spread: 0.109488
Epoch 91/600, Total: 1772.045263, Node: 1076.792165, Link: 695.251998, Spread: 0.109512
Epoch 92/600, Total: 1771.975734, Node: 1076.741921, Link: 695.232716, Spread: 0.109711
Epoch 93/600, Total: 1771.912059, Node: 1076.694950, Link: 695.216009, Spread: 0.110060
Epoch 94/600, Total: 1771.853360, Node: 1076.650858, Link: 695.201398, Spread: 0.110543
Epoch 95/600, Total: 1771.798867, Node: 1076.609253, Link: 695.188504, Spread: 0.111142
Epoch 96/600, Total: 1771.766945, Node: 1076.589320, Link: 695.176506, Spread: 0.111821
Epoch 97/600, Total: 1771.701220, Node: 1076.532668, Link: 695.167429, Spread: 0.112617
Epoch 98/600, Total: 1772.627118, Node: 1077.312895, Link: 695.313086, Spread: 0.113502
Epoch 99/600, Total: 1771.591877, Node: 1076.433194, Link: 695.157541, Spread: 0.114123
Epoch 100/600, Total: 1771.614058, Node: 1076.465646, Link: 695.147256, Spread: 0.115484
Epoch 101/600, Total: 1771.566012, Node: 1076.423296, Link: 695.141552, Spread: 0.116581
Epoch 102/600, Total: 1771.523918, Node: 1076.385730, Link: 695.137008, Spread: 0.117695
Epoch 103/600, Total: 1771.485002, Node: 1076.351548, Link: 695.132262, Spread: 0.118853
Epoch 104/600, Total: 1771.447381, Node: 1076.348858, Link: 695.097321, Spread: 0.120070
Epoch 105/600, Total: 1771.472169, Node: 1076.359036, Link: 695.111919, Spread: 0.121339
Epoch 106/600, Total: 1771.208165, Node: 1075.933936, Link: 695.272931, Spread: 0.129802
Epoch 107/600, Total: 1771.733834, Node: 1076.232229, Link: 695.500261, Spread: 0.134472
Epoch 108/600, Total: 1771.474510, Node: 1076.055172, Link: 695.418009, Spread: 0.133016
Epoch 109/600, Total: 1771.357081, Node: 1075.975235, Link: 695.380518, Spread: 0.133167
Epoch 110/600, Total: 1771.271105, Node: 1075.911248, Link: 695.358519, Spread: 0.133884
Epoch 111/600, Total: 1771.195633, Node: 1075.849926, Link: 695.344359, Spread: 0.134856
Epoch 112/600, Total: 1771.125996, Node: 1075.789776, Link: 695.334862, Spread: 0.135976
Epoch 113/600, Total: 1771.060973, Node: 1075.731305, Link: 695.328300, Spread: 0.137205
Epoch 114/600, Total: 1770.999728, Node: 1075.674673, Link: 695.323667, Spread: 0.138526
Epoch 115/600, Total: 1770.941526, Node: 1075.619867, Link: 695.320265, Spread: 0.139933
