================================
GNN training sweep
Job ID: 242679
Task ID: 15
Buffer size: 10
Rollout length: 15
================================
Running GNN sweep: dataset=Net1, buffer=10, rollout=15
Epoch 1/600, Total: 4950.812750, Node: 2936.439208, Link: 2012.782681, Spread: 159.085532
Epoch 2/600, Total: 2013.002241, Node: 1268.977929, Link: 742.195244, Spread: 182.905297
Epoch 3/600, Total: 1976.440047, Node: 1234.245803, Link: 740.459566, Spread: 173.471363
Epoch 4/600, Total: 1935.689151, Node: 1198.032226, Link: 736.048120, Spread: 160.880330
Epoch 5/600, Total: 1910.924932, Node: 1174.789121, Link: 734.646735, Spread: 148.907805
Epoch 6/600, Total: 1859.978468, Node: 1133.266523, Link: 725.315215, Spread: 139.671819
Epoch 7/600, Total: 1842.675486, Node: 1110.854924, Link: 730.526312, Spread: 129.425296
Epoch 8/600, Total: 1828.082032, Node: 1094.954179, Link: 731.920318, Spread: 120.752694
Epoch 9/600, Total: 1798.522919, Node: 1071.671760, Link: 725.726476, Spread: 112.467408
Epoch 10/600, Total: 1784.139146, Node: 1064.317245, Link: 718.753801, Spread: 106.810942
Epoch 11/600, Total: 1783.291065, Node: 1056.482784, Link: 725.881120, Spread: 92.717355
Epoch 12/600, Total: 1787.521458, Node: 1053.992274, Link: 732.674370, Spread: 85.481239
Epoch 13/600, Total: 1790.273396, Node: 1065.358102, Link: 724.136787, Spread: 77.850726
Epoch 14/600, Total: 1784.537786, Node: 1061.812035, Link: 722.008154, Spread: 71.757297
Epoch 15/600, Total: 1777.712126, Node: 1051.994462, Link: 725.053566, Spread: 66.410918
Epoch 16/600, Total: 1766.314943, Node: 1047.167052, Link: 718.531402, Spread: 61.649152
Epoch 17/600, Total: 1759.954071, Node: 1041.849559, Link: 717.531038, Spread: 57.349546
Epoch 18/600, Total: 1757.419527, Node: 1045.394894, Link: 711.489754, Spread: 53.488778
Epoch 19/600, Total: 1749.169519, Node: 1037.543612, Link: 711.130627, Spread: 49.526915
Epoch 20/600, Total: 1745.883754, Node: 1032.783835, Link: 712.640238, Spread: 45.966278
Epoch 21/600, Total: 1738.061730, Node: 1032.261050, Link: 705.371559, Spread: 42.911277
Epoch 22/600, Total: 1740.543777, Node: 1032.359857, Link: 707.784152, Spread: 39.977416
Epoch 23/600, Total: 1736.308469, Node: 1027.181016, Link: 708.758527, Spread: 36.893315
Epoch 24/600, Total: 1726.812344, Node: 1019.642429, Link: 706.829357, Spread: 34.053582
Epoch 25/600, Total: 1722.010875, Node: 1015.135879, Link: 706.560818, Spread: 31.418224
Epoch 26/600, Total: 1711.071372, Node: 1004.851078, Link: 705.931616, Spread: 28.867536
Epoch 27/600, Total: 1705.002886, Node: 1000.276626, Link: 704.465329, Spread: 26.091366
Epoch 28/600, Total: 1713.933908, Node: 1005.218096, Link: 708.479466, Spread: 23.633029
Epoch 29/600, Total: 1701.432866, Node: 995.708219, Link: 705.517879, Spread: 20.677591
Epoch 30/600, Total: 1701.845810, Node: 990.724159, Link: 710.932878, Spread: 18.879088
Epoch 31/600, Total: 1705.034158, Node: 991.396496, Link: 713.466957, Spread: 17.069078
Epoch 32/600, Total: 1698.751930, Node: 987.277778, Link: 711.320031, Spread: 15.410801
Epoch 33/600, Total: 1691.282226, Node: 989.443289, Link: 701.699847, Spread: 13.909395
Epoch 34/600, Total: 1688.285063, Node: 979.655899, Link: 708.500747, Spread: 12.841178
Epoch 35/600, Total: 1674.779221, Node: 975.616229, Link: 699.041847, Spread: 12.116387
Epoch 36/600, Total: 1678.184433, Node: 979.440572, Link: 698.629783, Spread: 11.407454
Epoch 37/600, Total: 1674.402631, Node: 975.046775, Link: 699.247713, Spread: 10.814863
Epoch 38/600, Total: 1674.164920, Node: 978.342525, Link: 695.720793, Spread: 10.157879
Epoch 39/600, Total: 1691.644907, Node: 976.251978, Link: 715.297264, Spread: 9.564981
