================================
GNN training sweep
Job ID: 242675
Task ID: 11
Buffer size: 5
Rollout length: 25
================================
Running GNN sweep: dataset=Net1, buffer=5, rollout=25
Epoch 1/600, Total: 4064.844177, Node: 1820.668300, Link: 2242.337190, Spread: 183.882115
Epoch 2/600, Total: 2183.982365, Node: 1304.125488, Link: 877.733083, Spread: 212.383646
Epoch 3/600, Total: 1997.600779, Node: 1250.473962, Link: 744.883656, Spread: 224.312727
Epoch 4/600, Total: 1959.688187, Node: 1211.483909, Link: 746.137477, Spread: 206.678602
Epoch 5/600, Total: 1930.663385, Node: 1186.528444, Link: 742.206514, Spread: 192.843036
Epoch 6/600, Total: 1910.086224, Node: 1166.193085, Link: 742.094940, Spread: 179.816857
Epoch 7/600, Total: 1894.571100, Node: 1155.310184, Link: 737.586766, Spread: 167.418256
Epoch 8/600, Total: 1879.140440, Node: 1139.335607, Link: 738.230086, Spread: 157.472330
Epoch 9/600, Total: 1854.101482, Node: 1114.375270, Link: 738.273789, Spread: 145.239809
Epoch 10/600, Total: 1842.978815, Node: 1103.192244, Link: 738.454768, Spread: 133.186265
Epoch 11/600, Total: 1823.300470, Node: 1091.763874, Link: 730.290197, Spread: 124.638307
Epoch 12/600, Total: 1810.035015, Node: 1080.070355, Link: 728.796774, Spread: 116.785612
Epoch 13/600, Total: 1800.620655, Node: 1071.421036, Link: 728.092811, Spread: 110.680480
Epoch 14/600, Total: 1791.064829, Node: 1063.188215, Link: 726.830982, Spread: 104.562347
Epoch 15/600, Total: 1790.751463, Node: 1060.210229, Link: 729.549172, Spread: 99.204995
Epoch 16/600, Total: 1782.755268, Node: 1053.752595, Link: 728.066135, Spread: 93.653536
Epoch 17/600, Total: 1771.463585, Node: 1046.511113, Link: 724.062858, Spread: 88.963034
Epoch 18/600, Total: 1769.672960, Node: 1042.987638, Link: 725.839185, Spread: 84.615137
Epoch 19/600, Total: 1761.883972, Node: 1034.789567, Link: 726.288754, Spread: 80.562067
Epoch 20/600, Total: 1752.481693, Node: 1029.185835, Link: 722.525350, Spread: 77.050111
Epoch 21/600, Total: 1756.945061, Node: 1028.112300, Link: 728.099622, Spread: 73.311362
Epoch 22/600, Total: 1746.720135, Node: 1020.086691, Link: 725.938247, Spread: 69.519230
Epoch 23/600, Total: 1744.521961, Node: 1019.236189, Link: 724.621166, Spread: 66.460392
Epoch 24/600, Total: 1740.429567, Node: 1017.024615, Link: 722.771385, Spread: 63.358583
Epoch 25/600, Total: 1733.991426, Node: 1007.705811, Link: 725.679632, Spread: 60.596321
Epoch 26/600, Total: 1726.469339, Node: 1000.121849, Link: 725.770513, Spread: 57.698071
Epoch 27/600, Total: 1732.207863, Node: 1008.654671, Link: 723.002384, Spread: 55.079804
Epoch 28/600, Total: 1722.740990, Node: 1006.981375, Link: 715.226400, Spread: 53.325256
Epoch 29/600, Total: 1735.833090, Node: 1010.381781, Link: 724.941693, Spread: 50.963159
Epoch 30/600, Total: 1724.295578, Node: 1007.737371, Link: 716.067389, Spread: 49.081773
Epoch 31/600, Total: 1732.737909, Node: 1003.185488, Link: 729.088789, Spread: 46.360976
Epoch 32/600, Total: 1725.900530, Node: 1005.966055, Link: 719.491869, Spread: 44.262746
Epoch 33/600, Total: 1711.751366, Node: 995.568948, Link: 715.757871, Spread: 42.455859
