================================
GNN training sweep
Job ID: 242678
Task ID: 14
Buffer size: 10
Rollout length: 10
================================
Running GNN sweep: dataset=Net1, buffer=10, rollout=10
Epoch 1/600, Total: 3924.571548, Node: 2365.657170, Link: 1557.220617, Spread: 169.378314
Epoch 2/600, Total: 1997.410856, Node: 1245.793900, Link: 749.828063, Spread: 178.889823
Epoch 3/600, Total: 1937.940278, Node: 1195.979941, Link: 740.370199, Spread: 159.015218
Epoch 4/600, Total: 1880.436664, Node: 1149.112057, Link: 729.877124, Spread: 144.748079
Epoch 5/600, Total: 1857.118773, Node: 1130.872109, Link: 724.909932, Spread: 133.673597
Epoch 6/600, Total: 1827.075070, Node: 1100.562942, Link: 725.293656, Spread: 121.848561
Epoch 7/600, Total: 1800.726973, Node: 1081.273689, Link: 718.344458, Spread: 110.883903
Epoch 8/600, Total: 1786.575294, Node: 1072.809579, Link: 712.744483, Spread: 102.123392
Epoch 9/600, Total: 1773.097886, Node: 1056.717759, Link: 715.439964, Spread: 94.016079
Epoch 10/600, Total: 1758.602665, Node: 1038.940113, Link: 718.804373, Spread: 85.819642
Epoch 11/600, Total: 1756.933071, Node: 1033.569849, Link: 722.585794, Spread: 77.741435
Epoch 12/600, Total: 1749.317208, Node: 1028.709311, Link: 719.903021, Spread: 70.489317
Epoch 13/600, Total: 1761.653298, Node: 1049.256244, Link: 711.759656, Spread: 63.740700
Epoch 14/600, Total: 1762.278680, Node: 1043.541181, Link: 718.150862, Spread: 58.664099
Epoch 15/600, Total: 1750.450064, Node: 1037.970817, Link: 711.941825, Spread: 53.743916
Epoch 16/600, Total: 1739.106289, Node: 1030.207173, Link: 708.416569, Spread: 48.253879
Epoch 17/600, Total: 1739.857521, Node: 1042.759593, Link: 696.672399, Spread: 42.552138
Epoch 18/600, Total: 1725.406720, Node: 1026.940602, Link: 698.079052, Spread: 38.706958
Epoch 19/600, Total: 1705.051439, Node: 1016.083832, Link: 688.624042, Spread: 34.356706
Epoch 20/600, Total: 1721.440380, Node: 1024.592981, Link: 696.539397, Spread: 30.799872
Epoch 21/600, Total: 1700.814947, Node: 1019.488467, Link: 681.059616, Spread: 26.684747
Epoch 22/600, Total: 1685.748667, Node: 1008.419182, Link: 677.096422, Spread: 23.306707
Epoch 23/600, Total: 1680.452829, Node: 1009.876838, Link: 670.380018, Spread: 19.597828
Epoch 24/600, Total: 1669.023302, Node: 1002.298680, Link: 666.552032, Spread: 17.259774
Epoch 25/600, Total: 1661.500836, Node: 994.649746, Link: 666.694365, Spread: 15.671464
Epoch 26/600, Total: 1657.407813, Node: 990.119566, Link: 667.145322, Spread: 14.293500
Epoch 27/600, Total: 1665.593330, Node: 995.018983, Link: 670.445773, Spread: 12.857763
Epoch 28/600, Total: 1653.548313, Node: 988.183483, Link: 665.247006, Spread: 11.782765
Epoch 29/600, Total: 1648.747720, Node: 985.264265, Link: 663.376950, Spread: 10.649932
Epoch 30/600, Total: 1658.690322, Node: 985.267826, Link: 673.324483, Spread: 9.800329
Epoch 31/600, Total: 1644.737087, Node: 971.997791, Link: 672.650026, Spread: 8.925745
Epoch 32/600, Total: 1643.771996, Node: 977.202418, Link: 666.487512, Spread: 8.205959
Epoch 33/600, Total: 1660.442536, Node: 992.335519, Link: 668.029189, Spread: 7.782933
Epoch 34/600, Total: 1643.220932, Node: 975.637149, Link: 667.512552, Spread: 7.123422
Epoch 35/600, Total: 1656.108450, Node: 980.797832, Link: 675.244852, Spread: 6.575343
Epoch 36/600, Total: 1680.548306, Node: 989.046379, Link: 691.441133, Spread: 6.079304
Epoch 37/600, Total: 1662.282749, Node: 986.946318, Link: 675.277859, Spread: 5.857522
Epoch 38/600, Total: 1693.939894, Node: 973.920700, Link: 719.965065, Spread: 5.410885
Epoch 39/600, Total: 1684.253843, Node: 997.032636, Link: 687.170818, Spread: 5.038169
Epoch 40/600, Total: 1667.906067, Node: 982.700964, Link: 685.157867, Spread: 4.725525
Epoch 41/600, Total: 1654.222227, Node: 974.702164, Link: 679.474665, Spread: 4.539450
Epoch 42/600, Total: 1667.295163, Node: 972.496188, Link: 694.755450, Spread: 4.352507
Epoch 43/600, Total: 1675.242382, Node: 986.990081, Link: 688.210322, Spread: 4.197861
Epoch 44/600, Total: 1639.852420, Node: 967.743333, Link: 672.070736, Spread: 3.835264
Epoch 45/600, Total: 1665.067872, Node: 981.603286, Link: 683.426944, Spread: 3.764090
Epoch 46/600, Total: 1640.496743, Node: 967.876186, Link: 672.584712, Spread: 3.585537
Epoch 47/600, Total: 1648.073819, Node: 969.721060, Link: 678.318443, Spread: 3.431902
Epoch 48/600, Total: 1650.003934, Node: 970.827496, Link: 679.143675, Spread: 3.274930
Epoch 49/600, Total: 1648.562500, Node: 975.426469, Link: 673.104333, Spread: 3.169860
Epoch 50/600, Total: 1646.623445, Node: 972.646639, Link: 673.945326, Spread: 3.147771
Epoch 51/600, Total: 1641.328945, Node: 973.597919, Link: 667.700087, Spread: 3.092067
Epoch 52/600, Total: 1656.292340, Node: 979.472458, Link: 676.789823, Spread: 3.004259
Epoch 53/600, Total: 1630.485107, Node: 961.972891, Link: 668.483501, Spread: 2.871041
