================================
GNN training sweep
Job ID: 242666
Task ID: 2
Buffer size: 1
Rollout length: 10
================================
Running GNN sweep: dataset=Net1, buffer=1, rollout=10
Epoch 1/600, Total: 3312.996594, Node: 1469.573100, Link: 1843.423528, Spread: 0.000000
Epoch 2/600, Total: 2001.266575, Node: 1268.279174, Link: 732.987403, Spread: 0.000000
Epoch 3/600, Total: 1947.937395, Node: 1224.909389, Link: 723.027996, Spread: 0.000000
Epoch 4/600, Total: 1899.444617, Node: 1185.113723, Link: 714.330888, Spread: 0.000000
Epoch 5/600, Total: 1862.227968, Node: 1154.144240, Link: 708.083720, Spread: 0.000000
Epoch 6/600, Total: 1831.960593, Node: 1133.343517, Link: 698.617073, Spread: 0.000000
Epoch 7/600, Total: 1802.531022, Node: 1109.535617, Link: 692.995407, Spread: 0.000000
Epoch 8/600, Total: 1783.342670, Node: 1094.537230, Link: 688.805435, Spread: 0.000000
Epoch 9/600, Total: 1767.571589, Node: 1083.897086, Link: 683.674489, Spread: 0.000000
Epoch 10/600, Total: 1759.160504, Node: 1073.795235, Link: 685.365282, Spread: 0.000000
Epoch 11/600, Total: 1744.625836, Node: 1067.167320, Link: 677.458527, Spread: 0.000000
Epoch 12/600, Total: 1736.761101, Node: 1060.639474, Link: 676.121620, Spread: 0.000000
Epoch 13/600, Total: 1734.919363, Node: 1061.024970, Link: 673.894395, Spread: 0.000000
Epoch 14/600, Total: 1724.713185, Node: 1053.664308, Link: 671.048863, Spread: 0.000000
Epoch 15/600, Total: 1717.880459, Node: 1049.139392, Link: 668.741062, Spread: 0.000000
Epoch 16/600, Total: 1698.617216, Node: 1035.934060, Link: 662.683159, Spread: 0.000000
Epoch 17/600, Total: 1696.094738, Node: 1037.174999, Link: 658.919727, Spread: 0.000000
Epoch 18/600, Total: 1688.667522, Node: 1023.483202, Link: 665.184314, Spread: 0.000000
Epoch 19/600, Total: 1680.290679, Node: 1024.800343, Link: 655.490330, Spread: 0.000000
Epoch 20/600, Total: 1676.880857, Node: 1022.456487, Link: 654.424370, Spread: 0.000000
Epoch 21/600, Total: 1676.661676, Node: 1020.766552, Link: 655.895124, Spread: 0.000000
Epoch 22/600, Total: 1673.789539, Node: 1019.898918, Link: 653.890618, Spread: 0.000000
Epoch 23/600, Total: 1670.917442, Node: 1019.768960, Link: 651.148500, Spread: 0.000000
Epoch 24/600, Total: 1657.094438, Node: 1010.434451, Link: 646.659982, Spread: 0.000000
Epoch 25/600, Total: 1656.471704, Node: 1012.480695, Link: 643.991013, Spread: 0.000000
Epoch 26/600, Total: 1647.677174, Node: 1007.674499, Link: 640.002669, Spread: 0.000000
Epoch 27/600, Total: 1657.365760, Node: 1011.684482, Link: 645.681276, Spread: 0.000000
Epoch 28/600, Total: 1653.063660, Node: 1010.755467, Link: 642.308210, Spread: 0.000000
Epoch 29/600, Total: 1638.069800, Node: 998.899800, Link: 639.169989, Spread: 0.000000
Epoch 30/600, Total: 1647.461564, Node: 1005.898520, Link: 641.563041, Spread: 0.000000
Epoch 31/600, Total: 1643.851230, Node: 1006.425124, Link: 637.426093, Spread: 0.000000
Epoch 32/600, Total: 1634.132591, Node: 998.384554, Link: 635.748047, Spread: 0.000000
Epoch 33/600, Total: 1657.732417, Node: 1010.393952, Link: 647.338484, Spread: 0.000000
Epoch 34/600, Total: 1648.595518, Node: 1006.330933, Link: 642.264591, Spread: 0.000000
Epoch 35/600, Total: 1637.383915, Node: 1000.399808, Link: 636.984122, Spread: 0.000000
Epoch 36/600, Total: 1632.855952, Node: 1000.154603, Link: 632.701353, Spread: 0.000000
Epoch 37/600, Total: 1646.708086, Node: 1010.694399, Link: 636.013694, Spread: 0.000000
Epoch 38/600, Total: 1632.619480, Node: 995.707586, Link: 636.911898, Spread: 0.000000
Epoch 39/600, Total: 1650.077533, Node: 1006.412624, Link: 643.664917, Spread: 0.000000
Epoch 40/600, Total: 1635.828528, Node: 998.755443, Link: 637.073092, Spread: 0.000000
Epoch 41/600, Total: 1647.242321, Node: 1003.288479, Link: 643.953848, Spread: 0.000000
Epoch 42/600, Total: 1632.662727, Node: 995.840440, Link: 636.822286, Spread: 0.000000
Epoch 43/600, Total: 1644.171081, Node: 1007.288395, Link: 636.882687, Spread: 0.000000
Epoch 44/600, Total: 1644.621704, Node: 1000.806954, Link: 643.814742, Spread: 0.000000
Epoch 45/600, Total: 1622.883756, Node: 988.280810, Link: 634.602946, Spread: 0.000000
Epoch 46/600, Total: 1622.759841, Node: 992.870533, Link: 629.889315, Spread: 0.000000
Epoch 47/600, Total: 1614.578734, Node: 984.712339, Link: 629.866399, Spread: 0.000000
Epoch 48/600, Total: 1627.867114, Node: 992.727344, Link: 635.139757, Spread: 0.000000
Epoch 49/600, Total: 1634.470907, Node: 997.942603, Link: 636.528295, Spread: 0.000000
Epoch 50/600, Total: 1622.140922, Node: 993.413728, Link: 628.727180, Spread: 0.000000
