================================
GNN training sweep
Job ID: 242694
Task ID: 23
Buffer size: 15
Rollout length: 25
================================
Running GNN sweep: dataset=Net1, buffer=15, rollout=25
Epoch 1/600, Total: 4367.158348, Node: 1899.916629, Link: 2465.922520, Spread: 131.920737
Epoch 2/600, Total: 2259.082720, Node: 1279.854719, Link: 977.690415, Spread: 153.760198
Epoch 3/600, Total: 1958.701059, Node: 1220.986247, Link: 736.008964, Spread: 170.587379
Epoch 4/600, Total: 1933.138779, Node: 1192.176590, Link: 739.333580, Spread: 162.861861
Epoch 5/600, Total: 1902.651760, Node: 1163.535630, Link: 737.553526, Spread: 156.262565
Epoch 6/600, Total: 1888.195236, Node: 1150.276720, Link: 736.429553, Spread: 148.898812
Epoch 7/600, Total: 1871.766895, Node: 1138.309923, Link: 732.038946, Spread: 141.801510
Epoch 8/600, Total: 1848.656155, Node: 1113.366160, Link: 733.948608, Spread: 134.138565
Epoch 9/600, Total: 1831.055607, Node: 1099.464143, Link: 730.315135, Spread: 127.631181
Epoch 10/600, Total: 1815.624016, Node: 1085.176811, Link: 729.234192, Spread: 121.303159
Epoch 11/600, Total: 1802.075747, Node: 1074.229788, Link: 726.691981, Spread: 115.400351
Epoch 12/600, Total: 1797.498764, Node: 1072.860527, Link: 723.532062, Spread: 110.617259
Epoch 13/600, Total: 1780.445211, Node: 1054.613435, Link: 724.768238, Spread: 106.353471
Epoch 14/600, Total: 1779.176510, Node: 1052.039653, Link: 726.121974, Spread: 101.492408
Epoch 15/600, Total: 1767.075983, Node: 1035.668359, Link: 730.465067, Spread: 94.252743
Epoch 16/600, Total: 1757.949492, Node: 1030.358220, Link: 726.719699, Spread: 87.156349
Epoch 17/600, Total: 1748.770016, Node: 1027.522430, Link: 720.426465, Spread: 82.114472
Epoch 18/600, Total: 1758.862156, Node: 1032.969918, Link: 725.124977, Spread: 76.727200
Epoch 19/600, Total: 1747.491428, Node: 1031.013519, Link: 715.751821, Spread: 72.607282
Epoch 20/600, Total: 1748.452702, Node: 1028.914543, Link: 718.848537, Spread: 68.961096
Epoch 21/600, Total: 1738.336670, Node: 1018.816605, Link: 718.872110, Spread: 64.798487
Epoch 22/600, Total: 1730.468536, Node: 1012.206245, Link: 717.658407, Spread: 60.389868
Epoch 23/600, Total: 1729.897230, Node: 1011.504358, Link: 717.821479, Spread: 57.142365
Epoch 24/600, Total: 1731.954809, Node: 1018.628555, Link: 712.778462, Spread: 54.779974
Epoch 25/600, Total: 1728.014402, Node: 1017.442549, Link: 710.048635, Spread: 52.322281
Epoch 26/600, Total: 1725.495892, Node: 1016.898621, Link: 708.092497, Spread: 50.478852
Epoch 27/600, Total: 1732.455750, Node: 1019.232529, Link: 712.750533, Spread: 47.266938
Epoch 28/600, Total: 1721.182051, Node: 1011.018653, Link: 709.715657, Spread: 44.777045
Epoch 29/600, Total: 1717.818810, Node: 1010.689155, Link: 706.711046, Spread: 41.863757
Epoch 30/600, Total: 1736.657328, Node: 1026.613850, Link: 709.643960, Spread: 39.954668
Epoch 31/600, Total: 1724.737669, Node: 1016.389465, Link: 707.975964, Spread: 37.225545
Epoch 32/600, Total: 1711.735168, Node: 1008.160325, Link: 703.218599, Spread: 35.624302
Epoch 33/600, Total: 1721.194447, Node: 1007.029241, Link: 713.822464, Spread: 34.274225
Epoch 34/600, Total: 1713.141649, Node: 997.065637, Link: 715.755643, Spread: 32.037647
Epoch 35/600, Total: 1712.190090, Node: 1003.911409, Link: 707.976120, Spread: 30.252663
Epoch 36/600, Total: 1728.796637, Node: 1016.019397, Link: 712.493802, Spread: 28.346132
Epoch 37/600, Total: 1728.017555, Node: 1007.011281, Link: 720.739832, Spread: 26.641620
Epoch 38/600, Total: 1729.366253, Node: 1001.605110, Link: 727.514594, Spread: 24.656291
Epoch 39/600, Total: 1721.996048, Node: 1002.298436, Link: 719.467011, Spread: 23.058284
Epoch 40/600, Total: 1709.527042, Node: 997.932228, Link: 711.373414, Spread: 22.141087
Epoch 41/600, Total: 1724.266333, Node: 992.285829, Link: 731.777359, Spread: 20.310092
Epoch 42/600, Total: 1703.898060, Node: 995.440543, Link: 708.264732, Spread: 19.282068
Epoch 43/600, Total: 1700.330490, Node: 989.728888, Link: 710.423998, Spread: 17.764099
Epoch 44/600, Total: 1703.991369, Node: 987.223630, Link: 716.603003, Spread: 16.472091
Epoch 45/600, Total: 1704.614292, Node: 993.805076, Link: 710.653681, Spread: 15.555032
Epoch 46/600, Total: 1711.078081, Node: 991.826592, Link: 719.108265, Spread: 14.318515
Epoch 47/600, Total: 1696.066374, Node: 983.212316, Link: 712.719854, Spread: 13.419756
Epoch 48/600, Total: 1708.907606, Node: 990.603106, Link: 718.179987, Spread: 12.451568
Epoch 49/600, Total: 1699.896589, Node: 991.387319, Link: 708.389888, Spread: 11.935305
Epoch 50/600, Total: 1700.526447, Node: 991.657839, Link: 708.753796, Spread: 11.476800
Epoch 51/600, Total: 1697.510656, Node: 990.183175, Link: 707.216938, Spread: 11.055310
Epoch 52/600, Total: 1680.502621, Node: 977.381064, Link: 703.015505, Spread: 10.607207
