================================
GNN training sweep
Job ID: 242692
Task ID: 21
Buffer size: 15
Rollout length: 15
================================
Running GNN sweep: dataset=Net1, buffer=15, rollout=15
Epoch 1/600, Total: 3551.432736, Node: 1627.166249, Link: 1922.896440, Spread: 137.001505
Epoch 2/600, Total: 1977.840379, Node: 1225.267793, Link: 750.908126, Spread: 166.447325
Epoch 3/600, Total: 1933.460880, Node: 1182.911969, Link: 748.928813, Spread: 162.008248
Epoch 4/600, Total: 1892.616410, Node: 1155.238978, Link: 735.844567, Spread: 153.285920
Epoch 5/600, Total: 1880.427503, Node: 1140.069257, Link: 738.910997, Spread: 144.721899
Epoch 6/600, Total: 1871.660205, Node: 1120.738037, Link: 749.567973, Spread: 135.419461
Epoch 7/600, Total: 1820.829974, Node: 1083.967659, Link: 735.594803, Spread: 126.752737
Epoch 8/600, Total: 1801.652109, Node: 1064.511296, Link: 735.950711, Spread: 119.009877
Epoch 9/600, Total: 1803.457709, Node: 1061.755223, Link: 740.589376, Spread: 111.312775
Epoch 10/600, Total: 1796.961251, Node: 1062.684514, Link: 733.223014, Spread: 105.372843
Epoch 11/600, Total: 1794.584615, Node: 1066.096973, Link: 727.491316, Spread: 99.630638
Epoch 12/600, Total: 1800.804918, Node: 1061.084910, Link: 738.833253, Spread: 88.673448
Epoch 13/600, Total: 1767.520269, Node: 1036.487994, Link: 730.220213, Spread: 81.206915
Epoch 14/600, Total: 1798.755963, Node: 1066.219339, Link: 731.781208, Spread: 75.540024
Epoch 15/600, Total: 1778.512539, Node: 1050.342532, Link: 727.477567, Spread: 69.241515
Epoch 16/600, Total: 1760.100505, Node: 1029.337828, Link: 730.115391, Spread: 64.728941
Epoch 17/600, Total: 1771.993801, Node: 1043.497857, Link: 727.893028, Spread: 60.290978
Epoch 18/600, Total: 1785.420584, Node: 1049.960125, Link: 734.916044, Spread: 54.440218
Epoch 19/600, Total: 1759.662492, Node: 1035.459341, Link: 723.693434, Spread: 50.973697
Epoch 20/600, Total: 1758.069695, Node: 1031.159598, Link: 726.446512, Spread: 46.357988
Epoch 21/600, Total: 1769.524806, Node: 1030.534242, Link: 738.575417, Spread: 41.517201
Epoch 22/600, Total: 1769.192801, Node: 1033.481304, Link: 735.327578, Spread: 38.393625
Epoch 23/600, Total: 1756.400935, Node: 1020.572731, Link: 735.476106, Spread: 35.207910
Epoch 24/600, Total: 1750.831835, Node: 1014.510352, Link: 736.001216, Spread: 32.026966
Epoch 25/600, Total: 1745.769123, Node: 1015.250742, Link: 730.225039, Spread: 29.333007
Epoch 26/600, Total: 1749.198847, Node: 1019.688359, Link: 729.246455, Spread: 26.405756
Epoch 27/600, Total: 1755.834167, Node: 1034.963811, Link: 720.626389, Spread: 24.396071
Epoch 28/600, Total: 1760.717171, Node: 1028.332643, Link: 732.170997, Spread: 21.353917
Epoch 29/600, Total: 1747.055405, Node: 1023.835420, Link: 723.028122, Spread: 19.187654
Epoch 30/600, Total: 1749.541746, Node: 1015.474001, Link: 733.894072, Spread: 17.365567
Epoch 31/600, Total: 1755.953564, Node: 1010.961458, Link: 744.833171, Spread: 15.894936
Epoch 32/600, Total: 1726.006182, Node: 999.684261, Link: 726.174948, Spread: 14.693436
Epoch 33/600, Total: 1726.959734, Node: 995.250104, Link: 731.577580, Spread: 13.205377
Epoch 34/600, Total: 1715.947102, Node: 997.759729, Link: 718.069125, Spread: 11.823350
Epoch 35/600, Total: 1713.676501, Node: 993.877646, Link: 719.691101, Spread: 10.775385
Epoch 36/600, Total: 1718.617087, Node: 990.101145, Link: 728.416315, Spread: 9.962010
Epoch 37/600, Total: 1706.770288, Node: 990.319735, Link: 716.357804, Spread: 9.274265
Epoch 38/600, Total: 1703.329636, Node: 984.262164, Link: 718.984622, Spread: 8.286850
Epoch 39/600, Total: 1707.788506, Node: 982.739652, Link: 724.973218, Spread: 7.565971
Epoch 40/600, Total: 1705.254050, Node: 983.108525, Link: 722.073624, Spread: 7.188705
Epoch 41/600, Total: 1697.803235, Node: 980.909543, Link: 716.827078, Spread: 6.660603
Epoch 42/600, Total: 1706.110979, Node: 985.840714, Link: 720.208752, Spread: 6.149694
Epoch 43/600, Total: 1714.541675, Node: 984.600658, Link: 729.885575, Spread: 5.544275
Epoch 44/600, Total: 1724.809398, Node: 997.435255, Link: 727.320730, Spread: 5.340445
Epoch 45/600, Total: 1708.518147, Node: 984.970201, Link: 723.499010, Spread: 4.893378
Epoch 46/600, Total: 1703.683631, Node: 987.421072, Link: 716.216422, Spread: 4.612500
Epoch 47/600, Total: 1711.370114, Node: 992.029515, Link: 719.297982, Spread: 4.261218
Epoch 48/600, Total: 1716.469747, Node: 991.164946, Link: 725.265119, Spread: 3.967658
Epoch 49/600, Total: 1713.095460, Node: 994.354823, Link: 718.703704, Spread: 3.692734
Epoch 50/600, Total: 1720.540458, Node: 989.462787, Link: 731.043313, Spread: 3.436342
Epoch 51/600, Total: 1714.745966, Node: 991.793559, Link: 722.920409, Spread: 3.200464
Epoch 52/600, Total: 1714.636750, Node: 989.221763, Link: 725.383101, Spread: 3.188923
Epoch 53/600, Total: 1683.548106, Node: 977.938297, Link: 705.579785, Spread: 3.003289
Epoch 54/600, Total: 1691.944292, Node: 978.767955, Link: 713.147735, Spread: 2.860721
Epoch 55/600, Total: 1703.665490, Node: 990.279696, Link: 713.357470, Spread: 2.832066
Epoch 56/600, Total: 1691.198145, Node: 981.644908, Link: 709.526158, Spread: 2.708958
Epoch 57/600, Total: 1701.150146, Node: 988.516207, Link: 712.607693, Spread: 2.625601
Epoch 58/600, Total: 1708.269737, Node: 981.296297, Link: 726.947156, Spread: 2.628194
Epoch 59/600, Total: 1699.596078, Node: 979.617728, Link: 719.953310, Spread: 2.504173
Epoch 60/600, Total: 1692.210665, Node: 989.436703, Link: 702.749900, Spread: 2.404227
Epoch 61/600, Total: 1681.877090, Node: 975.942943, Link: 705.910957, Spread: 2.318492
Epoch 62/600, Total: 1685.243865, Node: 979.992967, Link: 705.228517, Spread: 2.238444
Epoch 63/600, Total: 1709.035087, Node: 988.040734, Link: 720.971963, Spread: 2.240044
Epoch 64/600, Total: 1692.678144, Node: 987.485618, Link: 705.171165, Spread: 2.137229
Epoch 65/600, Total: 1681.402010, Node: 982.449990, Link: 698.930429, Spread: 2.159707
Epoch 66/600, Total: 1669.971935, Node: 974.580477, Link: 695.370689, Spread: 2.077427
Epoch 67/600, Total: 1686.341171, Node: 980.636704, Link: 705.684072, Spread: 2.040052
Epoch 68/600, Total: 1681.740260, Node: 977.601634, Link: 704.119010, Spread: 1.961565
Epoch 69/600, Total: 1698.778986, Node: 989.069904, Link: 709.689802, Spread: 1.928059
Epoch 70/600, Total: 1687.913921, Node: 980.085783, Link: 707.808764, Spread: 1.936820
Epoch 71/600, Total: 1687.174294, Node: 983.459975, Link: 703.695439, Spread: 1.891574
Epoch 72/600, Total: 1699.887147, Node: 990.353265, Link: 709.513978, Spread: 1.989502
Epoch 73/600, Total: 1677.370099, Node: 973.499229, Link: 703.850648, Spread: 2.020570
Epoch 74/600, Total: 1668.026879, Node: 968.604501, Link: 699.403096, Spread: 1.926608
Epoch 75/600, Total: 1702.102638, Node: 989.475527, Link: 712.608311, Spread: 1.879871
Epoch 76/600, Total: 1700.732307, Node: 988.584291, Link: 712.129471, Spread: 1.851442
Epoch 77/600, Total: 1676.335460, Node: 969.825780, Link: 706.490687, Spread: 1.899371
Epoch 78/600, Total: 1675.171361, Node: 976.088569, Link: 699.064576, Spread: 1.820440
Epoch 79/600, Total: 1663.158171, Node: 967.955491, Link: 695.185255, Spread: 1.743361
Epoch 80/600, Total: 1689.694292, Node: 972.312633, Link: 717.364066, Spread: 1.760796
Epoch 81/600, Total: 1674.382251, Node: 971.688201, Link: 702.676349, Spread: 1.765910
Epoch 82/600, Total: 1683.665807, Node: 987.250730, Link: 696.398642, Spread: 1.642445
Epoch 83/600, Total: 1668.380162, Node: 971.357768, Link: 697.005812, Spread: 1.657656
Epoch 84/600, Total: 1684.073047, Node: 978.692308, Link: 705.364626, Spread: 1.613079
Epoch 85/600, Total: 1696.678203, Node: 976.380241, Link: 720.281418, Spread: 1.655410
Epoch 86/600, Total: 1691.590649, Node: 985.235066, Link: 706.339443, Spread: 1.614504
Epoch 87/600, Total: 1660.620764, Node: 967.799681, Link: 692.805279, Spread: 1.579954
Epoch 88/600, Total: 1697.488452, Node: 981.960874, Link: 715.511526, Spread: 1.602357
Epoch 89/600, Total: 1665.572717, Node: 969.527307, Link: 696.029899, Spread: 1.549455
Epoch 90/600, Total: 1671.201909, Node: 969.708489, Link: 701.477745, Spread: 1.567031
Epoch 91/600, Total: 1694.547132, Node: 979.096772, Link: 715.434988, Spread: 1.537123
