================================
GNN training sweep
Job ID: 242674
Task ID: 10
Buffer size: 5
Rollout length: 20
================================
Running GNN sweep: dataset=Net1, buffer=5, rollout=20
Epoch 1/600, Total: 3723.267405, Node: 1699.907144, Link: 2021.502497, Spread: 185.782686
Epoch 2/600, Total: 2049.234390, Node: 1278.535760, Link: 768.520210, Spread: 217.841716
Epoch 3/600, Total: 2003.092583, Node: 1242.402445, Link: 758.597045, Spread: 209.311336
Epoch 4/600, Total: 1963.215378, Node: 1211.235040, Link: 750.090485, Spread: 188.982331
Epoch 5/600, Total: 1918.558775, Node: 1174.391084, Link: 742.410208, Spread: 175.748902
Epoch 6/600, Total: 1905.892164, Node: 1156.243669, Link: 748.028691, Spread: 161.979846
Epoch 7/600, Total: 1871.471195, Node: 1132.127277, Link: 737.834009, Spread: 150.990263
Epoch 8/600, Total: 1858.475142, Node: 1114.280898, Link: 742.792706, Spread: 140.156913
Epoch 9/600, Total: 1846.158274, Node: 1100.759254, Link: 744.087022, Spread: 131.199421
Epoch 10/600, Total: 1824.281956, Node: 1087.805183, Link: 735.249723, Spread: 122.700731
Epoch 11/600, Total: 1816.232052, Node: 1079.723125, Link: 735.352897, Spread: 115.605223
Epoch 12/600, Total: 1798.632952, Node: 1066.606058, Link: 730.945794, Spread: 108.111422
Epoch 13/600, Total: 1795.530119, Node: 1064.738216, Link: 729.763550, Spread: 102.838466
Epoch 14/600, Total: 1779.049629, Node: 1052.133623, Link: 725.952672, Spread: 96.335194
Epoch 15/600, Total: 1777.288858, Node: 1049.197395, Link: 727.176597, Spread: 91.486905
Epoch 16/600, Total: 1760.174986, Node: 1035.619624, Link: 723.694443, Spread: 86.093745
Epoch 17/600, Total: 1758.705940, Node: 1034.367831, Link: 723.516917, Spread: 82.119941
Epoch 18/600, Total: 1756.515182, Node: 1032.435996, Link: 723.299790, Spread: 77.941441
Epoch 19/600, Total: 1745.401022, Node: 1022.789517, Link: 721.877447, Spread: 73.408166
Epoch 20/600, Total: 1763.439402, Node: 1024.069893, Link: 738.683442, Spread: 68.605505
Epoch 21/600, Total: 1739.490921, Node: 1018.396692, Link: 720.442703, Spread: 65.150469
Epoch 22/600, Total: 1742.630939, Node: 1013.524761, Link: 728.493958, Spread: 61.220661
Epoch 23/600, Total: 1743.914743, Node: 1014.544865, Link: 728.793964, Spread: 57.590014
Epoch 24/600, Total: 1737.243479, Node: 1015.165494, Link: 721.535307, Spread: 54.269252
Epoch 25/600, Total: 1752.281336, Node: 1023.708140, Link: 728.053692, Spread: 51.950925
Epoch 26/600, Total: 1740.040508, Node: 1012.088208, Link: 727.454057, Spread: 49.824664
Epoch 27/600, Total: 1712.688175, Node: 993.633612, Link: 718.581088, Spread: 47.348199
Epoch 28/600, Total: 1725.152922, Node: 1000.187025, Link: 724.515189, Spread: 45.072477
Epoch 29/600, Total: 1710.994341, Node: 994.545699, Link: 716.023980, Spread: 42.466577
Epoch 30/600, Total: 1714.097803, Node: 994.003843, Link: 719.695725, Spread: 39.821507
Epoch 31/600, Total: 1708.319059, Node: 990.193809, Link: 717.745715, Spread: 37.954356
Epoch 32/600, Total: 1705.269077, Node: 988.254116, Link: 716.655000, Spread: 35.994218
Epoch 33/600, Total: 1733.517351, Node: 997.551214, Link: 735.625243, Spread: 34.088029
Epoch 34/600, Total: 1696.303558, Node: 981.913614, Link: 714.070291, Spread: 31.967456
Epoch 35/600, Total: 1706.632853, Node: 981.112535, Link: 725.216931, Spread: 30.339366
Epoch 36/600, Total: 1695.690428, Node: 978.575010, Link: 716.825388, Spread: 29.002700
Epoch 37/600, Total: 1699.561814, Node: 979.363837, Link: 719.923837, Spread: 27.413201
Epoch 38/600, Total: 1705.714081, Node: 979.179129, Link: 726.280425, Spread: 25.454057
Epoch 39/600, Total: 1687.584072, Node: 971.964688, Link: 715.380696, Spread: 23.869248
Epoch 40/600, Total: 1691.922134, Node: 974.102242, Link: 717.595832, Spread: 22.403700
Epoch 41/600, Total: 1692.357188, Node: 971.901502, Link: 720.243455, Spread: 21.223597
Epoch 42/600, Total: 1682.454910, Node: 967.204349, Link: 715.049417, Spread: 20.116821
Epoch 43/600, Total: 1693.910408, Node: 972.253510, Link: 721.467806, Spread: 18.908094
Epoch 44/600, Total: 1678.703393, Node: 963.339038, Link: 715.186018, Spread: 17.833441
Epoch 45/600, Total: 1689.615774, Node: 969.897445, Link: 719.549055, Spread: 16.929022
Epoch 46/600, Total: 1683.573404, Node: 963.455262, Link: 719.961162, Spread: 15.699749
Epoch 47/600, Total: 1695.724245, Node: 972.320246, Link: 723.258843, Spread: 14.517606
Epoch 48/600, Total: 1696.487481, Node: 967.704134, Link: 728.649716, Spread: 13.359980
Epoch 49/600, Total: 1673.678595, Node: 959.958657, Link: 713.594355, Spread: 12.557772
Epoch 50/600, Total: 1699.177334, Node: 967.668404, Link: 731.389936, Spread: 11.897757
Epoch 51/600, Total: 1690.166984, Node: 966.130301, Link: 723.926916, Spread: 10.975644
Epoch 52/600, Total: 1686.956086, Node: 966.488410, Link: 720.364715, Spread: 10.294300
Epoch 53/600, Total: 1696.858545, Node: 970.632789, Link: 726.127686, Spread: 9.809604
Epoch 54/600, Total: 1681.465208, Node: 961.286774, Link: 720.087604, Spread: 9.083924
