================================
GNN training sweep
Job ID: 242681
Task ID: 17
Buffer size: 10
Rollout length: 25
================================
Running GNN sweep: dataset=Net1, buffer=10, rollout=25
Epoch 1/600, Total: 6765.316547, Node: 4125.092456, Link: 2638.698637, Spread: 152.545371
Epoch 2/600, Total: 2281.620129, Node: 1311.215109, Link: 968.627364, Spread: 177.761027
Epoch 3/600, Total: 2011.270487, Node: 1267.351287, Link: 742.021858, Spread: 189.734839
Epoch 4/600, Total: 1984.180876, Node: 1241.757869, Link: 740.654405, Spread: 176.863506
Epoch 5/600, Total: 1950.756929, Node: 1217.151926, Link: 731.893037, Spread: 171.193270
Epoch 6/600, Total: 1919.297163, Node: 1183.657549, Link: 734.009931, Spread: 162.966881
Epoch 7/600, Total: 1885.756456, Node: 1154.707633, Link: 729.505609, Spread: 154.320011
Epoch 8/600, Total: 1864.622334, Node: 1136.483412, Link: 726.667381, Spread: 147.150190
Epoch 9/600, Total: 1857.653933, Node: 1131.344832, Link: 724.899938, Spread: 140.917981
Epoch 10/600, Total: 1839.489632, Node: 1107.547069, Link: 730.611859, Spread: 133.070405
Epoch 11/600, Total: 1813.529337, Node: 1086.349239, Link: 725.915543, Spread: 126.460496
Epoch 12/600, Total: 1787.988773, Node: 1064.495353, Link: 722.283912, Spread: 120.952368
Epoch 13/600, Total: 1770.933075, Node: 1053.905896, Link: 715.865156, Spread: 116.202895
Epoch 14/600, Total: 1765.530649, Node: 1041.368911, Link: 723.055545, Spread: 110.618055
Epoch 15/600, Total: 1749.014729, Node: 1035.482526, Link: 712.484352, Spread: 104.785865
Epoch 16/600, Total: 1739.280651, Node: 1029.143194, Link: 709.136506, Spread: 100.097455
Epoch 17/600, Total: 1724.616142, Node: 1017.677833, Link: 705.981592, Spread: 95.669496
Epoch 18/600, Total: 1724.543249, Node: 1015.515560, Link: 708.102029, Spread: 92.566551
Epoch 19/600, Total: 1717.679771, Node: 1014.789410, Link: 701.994589, Spread: 89.576438
Epoch 20/600, Total: 1720.848967, Node: 1014.832963, Link: 705.153929, Spread: 86.208159
Epoch 21/600, Total: 1716.011717, Node: 1009.548014, Link: 705.647468, Spread: 81.627572
Epoch 22/600, Total: 1711.833481, Node: 1010.061707, Link: 700.988476, Spread: 78.331475
Epoch 23/600, Total: 1702.578220, Node: 1007.975568, Link: 693.842040, Spread: 76.064994
Epoch 24/600, Total: 1692.854692, Node: 1000.058131, Link: 692.070389, Spread: 72.618544
Epoch 25/600, Total: 1703.254318, Node: 1004.446963, Link: 698.119857, Spread: 68.742999
Epoch 26/600, Total: 1706.474249, Node: 1012.082506, Link: 693.742844, Spread: 64.890533
Epoch 27/600, Total: 1692.787014, Node: 1002.546807, Link: 689.622492, Spread: 61.769862
Epoch 28/600, Total: 1689.620571, Node: 997.151544, Link: 691.882776, Spread: 58.625021
Epoch 29/600, Total: 1678.566271, Node: 998.530247, Link: 679.473919, Spread: 56.209690
Epoch 30/600, Total: 1683.227314, Node: 993.059350, Link: 689.632323, Spread: 53.561090
Epoch 31/600, Total: 1691.297194, Node: 988.650511, Link: 702.160199, Spread: 48.650353
Epoch 32/600, Total: 1656.548321, Node: 987.510318, Link: 668.579948, Spread: 45.803438
Epoch 33/600, Total: 1661.540659, Node: 989.993697, Link: 671.120344, Spread: 42.664781
Epoch 34/600, Total: 1665.064194, Node: 990.744834, Link: 673.916903, Spread: 40.245301
Epoch 35/600, Total: 1656.910593, Node: 987.270386, Link: 669.261786, Spread: 37.842301
Epoch 36/600, Total: 1654.394791, Node: 988.367981, Link: 665.663455, Spread: 36.334100
Epoch 37/600, Total: 1646.718206, Node: 984.273602, Link: 662.095358, Spread: 34.923990
Epoch 38/600, Total: 1644.411032, Node: 979.644993, Link: 664.433501, Spread: 33.254356
Epoch 39/600, Total: 1649.325945, Node: 987.379239, Link: 661.632831, Spread: 31.387873
Epoch 40/600, Total: 1635.949482, Node: 974.565445, Link: 661.088903, Spread: 29.514852
Epoch 41/600, Total: 1636.519075, Node: 975.591794, Link: 660.655056, Spread: 27.225271
Epoch 42/600, Total: 1643.920719, Node: 983.203539, Link: 660.453114, Spread: 26.408731
Epoch 43/600, Total: 1642.409346, Node: 983.789203, Link: 658.368617, Spread: 25.153825
Epoch 44/600, Total: 1633.823359, Node: 971.257053, Link: 662.328948, Spread: 23.734452
Epoch 45/600, Total: 1642.515154, Node: 977.226801, Link: 665.062418, Spread: 22.591608
Epoch 46/600, Total: 1633.038607, Node: 964.860359, Link: 667.962171, Spread: 21.603419
Epoch 47/600, Total: 1618.359329, Node: 962.981266, Link: 655.174913, Spread: 20.315522
Epoch 48/600, Total: 1655.120617, Node: 1000.254941, Link: 654.674558, Spread: 19.114013
Epoch 49/600, Total: 1625.414602, Node: 971.095023, Link: 654.136873, Spread: 18.269694
Epoch 50/600, Total: 1624.062170, Node: 970.954560, Link: 652.934029, Spread: 17.355954
Epoch 51/600, Total: 1648.103159, Node: 995.266014, Link: 652.671195, Spread: 16.599571
Epoch 52/600, Total: 1615.231821, Node: 959.605207, Link: 655.466148, Spread: 16.045410
Epoch 53/600, Total: 1604.612396, Node: 958.478149, Link: 645.980714, Spread: 15.354885
