================================
GNN training sweep
Job ID: 242680
Task ID: 16
Buffer size: 10
Rollout length: 20
================================
Running GNN sweep: dataset=Net1, buffer=10, rollout=20
Epoch 1/600, Total: 5920.379005, Node: 3538.769616, Link: 2380.052842, Spread: 155.648507
Epoch 2/600, Total: 2133.395729, Node: 1323.265313, Link: 808.298325, Spread: 183.206657
Epoch 3/600, Total: 2018.540726, Node: 1259.285285, Link: 757.452221, Spread: 180.322361
Epoch 4/600, Total: 1969.006979, Node: 1231.792933, Link: 735.525956, Spread: 168.808353
Epoch 5/600, Total: 1931.131393, Node: 1197.040310, Link: 732.485467, Spread: 160.558090
Epoch 6/600, Total: 1913.214064, Node: 1175.761729, Link: 735.924321, Spread: 152.799622
Epoch 7/600, Total: 1885.420393, Node: 1151.749331, Link: 732.217803, Spread: 145.323137
Epoch 8/600, Total: 1869.764143, Node: 1129.143281, Link: 739.269291, Spread: 135.156741
Epoch 9/600, Total: 1841.510172, Node: 1107.146426, Link: 733.092817, Spread: 127.092245
Epoch 10/600, Total: 1816.459705, Node: 1084.640138, Link: 730.620353, Spread: 119.921370
Epoch 11/600, Total: 1800.727169, Node: 1073.157692, Link: 726.444297, Spread: 112.518001
Epoch 12/600, Total: 1787.561695, Node: 1061.301259, Link: 725.211255, Spread: 104.918302
Epoch 13/600, Total: 1783.507532, Node: 1053.591337, Link: 728.934401, Spread: 98.180823
Epoch 14/600, Total: 1752.034939, Node: 1031.844128, Link: 719.265915, Spread: 92.490880
Epoch 15/600, Total: 1735.907806, Node: 1021.205167, Link: 713.821432, Spread: 88.119999
Epoch 16/600, Total: 1728.853600, Node: 1016.544062, Link: 711.467406, Spread: 84.210446
Epoch 17/600, Total: 1746.661448, Node: 1021.757357, Link: 724.115947, Spread: 78.814473
Epoch 18/600, Total: 1733.779926, Node: 1013.646156, Link: 719.389595, Spread: 74.418204
Epoch 19/600, Total: 1713.916521, Node: 1005.922122, Link: 707.280760, Spread: 71.366343
Epoch 20/600, Total: 1725.874603, Node: 1009.955062, Link: 715.242104, Spread: 67.742138
Epoch 21/600, Total: 1716.748112, Node: 1008.714213, Link: 707.383094, Spread: 65.080600
Epoch 22/600, Total: 1711.531404, Node: 1003.102060, Link: 707.808879, Spread: 62.047009
Epoch 23/600, Total: 1698.141796, Node: 995.431919, Link: 702.118669, Spread: 59.119606
Epoch 24/600, Total: 1695.988134, Node: 997.229416, Link: 698.196267, Spread: 56.244916
Epoch 25/600, Total: 1693.509632, Node: 994.279292, Link: 698.705693, Spread: 52.464324
Epoch 26/600, Total: 1688.470924, Node: 994.004149, Link: 693.969127, Spread: 49.764157
Epoch 27/600, Total: 1683.867859, Node: 991.960513, Link: 691.441220, Spread: 46.613063
Epoch 28/600, Total: 1680.966747, Node: 990.854309, Link: 689.671427, Spread: 44.101657
Epoch 29/600, Total: 1679.590990, Node: 987.314908, Link: 691.862942, Spread: 41.313159
Epoch 30/600, Total: 1674.626045, Node: 989.192751, Link: 685.039540, Spread: 39.376864
Epoch 31/600, Total: 1697.352638, Node: 997.191587, Link: 699.787390, Spread: 37.366468
Epoch 32/600, Total: 1666.483622, Node: 984.958962, Link: 681.167237, Spread: 35.743102
Epoch 33/600, Total: 1661.294527, Node: 979.487465, Link: 681.472258, Spread: 33.479412
Epoch 34/600, Total: 1659.065067, Node: 975.284666, Link: 683.467787, Spread: 31.257070
Epoch 35/600, Total: 1650.288149, Node: 973.927237, Link: 676.067690, Spread: 29.325812
Epoch 36/600, Total: 1649.158663, Node: 975.734847, Link: 673.145377, Spread: 27.843790
