================================
GNN training sweep
Job ID: 242705
Task ID: 34
Buffer size: 25
Rollout length: 20
================================
Running GNN sweep: dataset=Net1, buffer=25, rollout=20
Epoch 1/600, Total: 3764.857405, Node: 1471.059628, Link: 2293.051542, Spread: 74.618812
Epoch 2/600, Total: 2137.597425, Node: 1274.109352, Link: 862.500193, Spread: 98.790517
Epoch 3/600, Total: 1970.007803, Node: 1233.641945, Link: 735.343376, Spread: 102.251203
Epoch 4/600, Total: 1923.260372, Node: 1189.903190, Link: 732.356656, Spread: 100.054438
Epoch 5/600, Total: 1907.480373, Node: 1173.288117, Link: 733.225407, Spread: 96.683077
Epoch 6/600, Total: 1879.769148, Node: 1145.327979, Link: 733.506618, Spread: 93.455002
Epoch 7/600, Total: 1855.904152, Node: 1121.463242, Link: 733.540848, Spread: 90.005297
Epoch 8/600, Total: 1839.740137, Node: 1106.769800, Link: 732.108132, Spread: 86.221220
Epoch 9/600, Total: 1813.584337, Node: 1085.484229, Link: 727.266325, Spread: 83.377980
Epoch 10/600, Total: 1808.012709, Node: 1079.694256, Link: 727.512625, Spread: 80.584146
Epoch 11/600, Total: 1808.643255, Node: 1076.213794, Link: 731.655010, Spread: 77.443689
Epoch 12/600, Total: 1792.257656, Node: 1062.388195, Link: 729.125961, Spread: 74.351034
Epoch 13/600, Total: 1793.126640, Node: 1063.376851, Link: 729.032688, Spread: 71.711421
Epoch 14/600, Total: 1783.089424, Node: 1056.783171, Link: 725.622958, Spread: 68.327562
Epoch 15/600, Total: 1776.232788, Node: 1047.793780, Link: 727.782868, Spread: 65.619131
Epoch 16/600, Total: 1763.348587, Node: 1039.820573, Link: 722.898576, Spread: 62.941701
Epoch 17/600, Total: 1764.392622, Node: 1037.821878, Link: 725.963058, Spread: 60.769735
Epoch 18/600, Total: 1760.250986, Node: 1037.450591, Link: 722.214671, Spread: 58.574115
Epoch 19/600, Total: 1765.617332, Node: 1042.373909, Link: 722.680063, Spread: 56.334540
Epoch 20/600, Total: 1764.403128, Node: 1045.192189, Link: 718.668734, Spread: 54.222004
Epoch 21/600, Total: 1767.533543, Node: 1036.954771, Link: 730.057720, Spread: 52.107490
Epoch 22/600, Total: 1744.157557, Node: 1030.376278, Link: 713.276511, Spread: 50.472830
Epoch 23/600, Total: 1736.693682, Node: 1020.090932, Link: 716.116114, Spread: 48.661059
Epoch 24/600, Total: 1719.815695, Node: 1008.442772, Link: 710.900914, Spread: 47.199547
Epoch 25/600, Total: 1712.660881, Node: 1001.372042, Link: 710.841899, Spread: 44.693962
Epoch 26/600, Total: 1744.706507, Node: 1022.994943, Link: 721.295291, Spread: 41.625911
Epoch 27/600, Total: 1745.011953, Node: 1034.896743, Link: 709.711266, Spread: 40.395702
Epoch 28/600, Total: 1716.227972, Node: 1001.792521, Link: 714.051231, Spread: 38.423035
Epoch 29/600, Total: 1720.263647, Node: 1007.017207, Link: 712.879508, Spread: 36.691405
Epoch 30/600, Total: 1709.994781, Node: 1000.339940, Link: 709.300014, Spread: 35.483501
Epoch 31/600, Total: 1709.859293, Node: 1000.610269, Link: 708.910087, Spread: 33.894931
Epoch 32/600, Total: 1726.234945, Node: 1006.230594, Link: 719.684784, Spread: 31.958153
Epoch 33/600, Total: 1707.080137, Node: 1002.970048, Link: 703.806254, Spread: 30.385351
Epoch 34/600, Total: 1716.346512, Node: 1004.988413, Link: 711.078306, Spread: 27.978895
Epoch 35/600, Total: 1701.016172, Node: 997.874152, Link: 702.877496, Spread: 26.451042
Epoch 36/600, Total: 1698.358707, Node: 998.090813, Link: 700.017800, Spread: 25.009355
